filename,line
H-300-21253-577257.pdf,workers attached to this job order?  *Yes     No
H-300-21253-577257.pdf,Workers must have good hand/eye coordination. Also workers must be able to be stooped and bent over for
H-300-21253-577257.pdf,extended periods of time. Also workers must be able to withstand exposure to the sun or cold for long periods of
H-300-21253-577257.pdf,"Pro-Health, LLC 71882 Harford Road"
H-300-21253-577257.pdf,Golden Plains Motel 1250 Interocean Drive
H-300-21253-577257.pdf,roll-away beds to accommodate a 3rd person per room. No modifications have been made to any rooms.
H-300-21253-577257.pdf,H-2A Agricultural Clearance Order
H-300-21253-577257.pdf,H-2A Case Number: ___________ _______ __      Case Status: __________________       Determination Date : ___________ __     Validity Period : ____________ _ to ___________ __ E. Provision of Meals
H-300-21253-577257.pdf,F. Transportation  and Daily Subsistence
H-300-21253-577257.pdf,"3.During the travel described in Item 2, the employer will pay  for"
H-300-21253-577257.pdf,"agreement with a licensed catering restaurant, Glaze's BBQ Place, that will be providing those 3 meals per day, 7"
H-300-21253-577257.pdf,H-2A Agricultural Clearance Order
H-300-21253-577257.pdf,H-2A Case Number: ___________ _______ __      Case Status: __________________       Determination Date : ___________ __     Validity Period : ____________ _ to ___________ __ G. Referral and Hiring Instructions
H-300-21253-577257.pdf,"1. Explain how prospective applicants may be considered for employment under this job order, including  verifiable contact"
H-300-21253-577257.pdf,2. Telephone Number to Apply * 3. Email Address to Apply *
H-300-21253-577257.pdf,4. Website address (URL) to Apply *
H-300-21253-577257.pdf,job order?  *Yes     No
H-300-21253-577257.pdf,"Any interested applicants may call the employer, FLC - Tatiana Bravo, owner of J&T Harvesting, directly at (830)"
H-300-21253-577257.pdf,H-2A Agricultural Clearance Order
H-300-21253-577257.pdf,H-2A Case Number: ___________ _______ __      Case Status: __________________       Determination Date : ___________ __     Validity Period : ____________ _ to ___________ __ I. Conditions of Employment and Assurance s for H-2A Agricultural Clearance Orders
H-300-21253-577257.pdf,"By virtue of my signature below, I HEREBY CERTIFY  my knowledge of and compliance with applicable Federal, State, and local employment-"
H-300-21253-577257.pdf,1. JOB OPPORTUNITY :  Employer assures that the job opportunity identified in this clearance order (hereinafter also referred to as the “job
H-300-21253-577257.pdf,order”) is a full -time temporary position being placed with the SWA in connection with an H-2A Application for Temporary Employment
H-300-21253-577257.pdf,"Certification for H- 2A workers and this clearance order satisfies the requirements for agricultural clearance orders in 20 CFR 653, subpart F"
H-300-21253-577257.pdf,"CFR 655, Subpart B.  The job opportunity is open to any qualified U.S. worker regardless of race, color, national origin, age, sex, religion,"
H-300-21253-577257.pdf,"2. NO STRIKE, LOCKOUT, OR WORK STOPPAGE :  Employer assures that  this job opportunity, including all worksites for which the"
H-300-21253-577257.pdf,employer is requesting H-2A labor certification does not currently have workers  on strike or being locked out in the course of a labor
H-300-21253-577257.pdf,"local, State, or Feder al standards and is sufficient to house the specified number of workers requested through the clearance system .  The"
H-300-21253-577257.pdf,"incidentals related to housing (e.g., utilities) must not be levied upon workers.  However, the employer may  require workers to reimburse"
H-300-21253-577257.pdf,them for damage caused to housing by the individual worker(s) found to have been responsible for damage which is not the result of normal
H-300-21253-577257.pdf,"family housing, the employer agrees to provide family housing at no cost to workers with families who request it. 20 CFR 655.122(d),"
H-300-21253-577257.pdf,Request for Conditional Access  to Intrastate or Interstate Clearance System :  Employer assures that the housing disclosed on this
H-300-21253-577257.pdf,"clearance order will be in full compliance with all applicable local, State, or Federal standards at least 20 calendar days before the housing"
H-300-21253-577257.pdf,State law covering injury and disease arising out of and in the course of the worker's employment.  If the type of employment for which the
H-300-21253-577257.pdf,"certification is sought is not covered by or is exempt from the State's workers' compensation law, the employer agrees to provide, at no cost"
H-300-21253-577257.pdf,least equal to those provided under the State workers' compensation law for other comparable employment.  20 CFR 655.122(e).
H-300-21253-577257.pdf,"workers that will enable the workers to prepare their own meals.  Where the employer provides the meals, the job offer will state the charge,"
H-300-21253-577257.pdf,"For workers engaged in the herding or production of livestock on the range, the employer agrees to provide each worker, without charge or"
H-300-21253-577257.pdf,"worker to prepare his own meals.   To be sufficient or adequate, the meals or food provided must include a daily source of protein, vitamins,"
H-300-21253-577257.pdf,7. TRANSPORTATION  AND DAILY SUBSISTENCE :  Employer agrees to provide the following transportation and daily subsistence benefits
H-300-21253-577257.pdf,"subsistence or otherwise has not yet paid the worker for such transportation or subsistence costs, the employer agrees to reimburse"
H-300-21253-577257.pdf,the worker for reasonable costs incurred by the worker for transportation and daily subsistence from the place from which the worker
H-300-21253-577257.pdf,"has come to work for the employer, whether in the U.S. or abroad to the place of employment.  The amount of the transportation"
H-300-21253-577257.pdf,payment must be no less (and is not required to be more) than the most economical and reasonable common carrier transportation
H-300-21253-577257.pdf,charges for the distances involved.  The amount the employer will pay for daily subsistence expenses are  those amounts disclosed in
H-300-21253-577257.pdf,"this clearance order, which are at least as much as the employer would charge the worker for providing the worker with three meals a"
H-300-21253-577257.pdf,understands that the F air Labor Standards Act applies independently of the H- 2A requirements and imposes obligations on employers
H-300-21253-577257.pdf,regarding payment of wages. 20 CFR 655.122(h)(1).
H-300-21253-577257.pdf,"employment, the employer agrees to provide or pay for the worker's transportation and daily subsistence from the place of employment"
H-300-21253-577257.pdf,"to the place from which the worker , disregarding intervening employment, departed to work for the employer.  Return transportation will"
H-300-21253-577257.pdf,H-2A Agricultural Clearance Order
H-300-21253-577257.pdf,H-2A Case Number: ___________ _______ __      Case Status: __________________       Determination Date : ___________ __     Validity Period : ____________ _ to ___________ __ If the worker has contracted with a subsequent employer who has not agreed in such work contract to provide or pay for the worker's
H-300-21253-577257.pdf,"transportation and daily subsistence expenses from the employer's worksite to such subsequent employer's worksite, the employer"
H-300-21253-577257.pdf,must provide for such expenses.  If the worker has contracted with a subsequent employer who has agreed in such work contract to
H-300-21253-577257.pdf,provide or pay for the worker's transportation and daily subsistence expenses from the employer's worksite to such subsequent
H-300-21253-577257.pdf,"employer's worksite, the subsequent employer must provide or pay for such expenses."
H-300-21253-577257.pdf,The employer is not relieved of its obligation to provide or pay for return transportation and subsistence if an H- 2A worker is displaced
H-300-21253-577257.pdf,cost to the worker. 20 CFR 655.122(h)(3).
H-300-21253-577257.pdf,D. Compliance with Transportation Standards
H-300-21253-577257.pdf,"Employer assures that al l employer- provided transportation will comply with all applicable Federal, State, or local laws and regulations."
H-300-21253-577257.pdf,"Employer agrees to provide, at a minimum, the same transportation safety standards, driver licensure, and vehicle insurance as"
